+-----+-------------------------------------------------------------------------------------------------------------------+--------------+------------+-----------------------------------------------+----------------------------------+----------------------+--------------+
|     | principal                                                                                                         |   catalog_id | resource   | database_name                                 | table_name                       | table_with_columns   | permission   |
|  47 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | campaigntag                      | false                | DELETE       |
|  48 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | campaigntag                      | false                | INSERT       |
|  49 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | campaigntag                      | true                 | SELECT       |
|  50 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | campaigntag                      | false                | ALL          |
|  52 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | ALL          |
|  53 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | ALTER        |
|  54 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | DELETE       |
|  55 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | DESCRIBE     |
|  56 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | DROP         |
|  57 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | INSERT       |
