+------+-------------------------------------------------------------------------------------------------------------------+--------------+------------+-------------------------------------------+--------------------------------+--------------+
|      | principal                                                                                                         |   catalog_id | resource   | database_name                             | table_name                     | permission   |
|   43 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   44 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   45 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   46 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|   47 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   48 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   49 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   50 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   51 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   52 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   53 | arn:aws:quicksight:us-east-1:821879089030:group/default/RestaurantSolutions                                       | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   54 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   55 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   56 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   57 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   58 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   59 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   60 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|   61 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   62 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   63 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   64 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   65 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   66 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   67 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | ALL          |
|   68 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | ALTER        |
|   69 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | DELETE       |
|   70 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | DESCRIBE     |
|   71 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | DROP         |
|   72 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | INSERT       |
|   73 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | SELECT       |
|   74 | arn:aws:iam::821879089030:role/sdlf-lakeformation-admin                                                           | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | ALTER        |
|   75 | arn:aws:iam::821879089030:role/sdlf-lakeformation-admin                                                           | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | DELETE       |
|   76 | arn:aws:iam::821879089030:role/sdlf-lakeformation-admin                                                           | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | INSERT       |
|   77 | arn:aws:iam::821879089030:role/sdlf-lakeformation-admin                                                           | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_item_pre_stage              | SELECT       |
|   78 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|   79 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   80 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   81 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   82 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   83 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   84 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-a                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   85 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|   86 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   87 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   88 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   89 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   90 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   91 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-b                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   92 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|   93 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|   94 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|   95 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|   96 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|   97 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|   98 | arn:aws:iam::821879089030:role/service-role/sdlf-core-glue-job-role                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|   99 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|  100 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|  101 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|  102 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|  103 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|  104 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  105 | arn:aws:iam::821879089030:role/sdlf-core-cicd-codebuild                                                           | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|  106 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|  107 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|  108 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|  109 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|  110 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|  111 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|  112 | arn:aws:iam::821879089030:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_a713348ce7eb95df | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  113 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|  114 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|  115 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|  116 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
